waveform	ACC2_X	[1]
t0	12/20/2016  22:06:08.993040	1/1/1904  01:00:00.000000
delta t	0.001000	1.000000

time	ACC2_X	Y[1]
12/20/2016  22:06:09.254040	1.406069E+0	
12/20/2016  22:06:09.255040	1.406069E+0	
12/20/2016  22:06:09.256040	1.406069E+0	
12/20/2016  22:06:09.257040	1.406069E+0	
12/20/2016  22:06:09.258040	1.406069E+0	
12/20/2016  22:06:09.259040	1.406069E+0	
12/20/2016  22:06:09.260040	1.406069E+0	
12/20/2016  22:06:09.261040	1.406069E+0	
12/20/2016  22:06:09.262040	1.406069E+0	
12/20/2016  22:06:09.263040	1.406069E+0	
12/20/2016  22:06:09.264040	1.406069E+0	
12/20/2016  22:06:09.265040	1.406069E+0	
12/20/2016  22:06:09.266040	1.406069E+0	
12/20/2016  22:06:09.267040	1.406069E+0	
12/20/2016  22:06:09.268040	1.406069E+0	
12/20/2016  22:06:09.269040	1.406069E+0	
12/20/2016  22:06:09.270040	1.406069E+0	
12/20/2016  22:06:09.271040	1.406069E+0	
12/20/2016  22:06:09.272040	1.406069E+0	
12/20/2016  22:06:09.273040	1.406069E+0	
12/20/2016  22:06:09.274040	1.406069E+0	
12/20/2016  22:06:09.275040	1.406069E+0	
12/20/2016  22:06:09.276040	1.406069E+0	
12/20/2016  22:06:09.277040	1.406069E+0	
12/20/2016  22:06:09.278040	1.406069E+0	
12/20/2016  22:06:09.279040	1.406069E+0	
12/20/2016  22:06:09.280040	1.406069E+0	
12/20/2016  22:06:09.281040	1.406069E+0	
12/20/2016  22:06:09.282040	1.406069E+0	
12/20/2016  22:06:09.283040	1.406069E+0	
12/20/2016  22:06:09.284040	1.406069E+0	
12/20/2016  22:06:09.285040	1.406069E+0	
12/20/2016  22:06:09.286040	1.406069E+0	
12/20/2016  22:06:09.287040	1.406069E+0	
12/20/2016  22:06:09.288040	1.406069E+0	
12/20/2016  22:06:09.289040	1.406069E+0	
12/20/2016  22:06:09.290040	1.406069E+0	
12/20/2016  22:06:09.291040	1.406069E+0	
12/20/2016  22:06:09.292040	1.406069E+0	
12/20/2016  22:06:09.293040	1.406069E+0	
12/20/2016  22:06:09.294040	1.406069E+0	
12/20/2016  22:06:09.295040	1.406069E+0	
12/20/2016  22:06:09.296040	1.406069E+0	
12/20/2016  22:06:09.297040	1.406069E+0	
12/20/2016  22:06:09.298040	1.406069E+0	
12/20/2016  22:06:09.299040	1.406069E+0	
12/20/2016  22:06:09.300040	1.406069E+0	
12/20/2016  22:06:09.301040	1.406069E+0	
12/20/2016  22:06:09.302040	1.406069E+0	
12/20/2016  22:06:09.303040	1.406069E+0	
12/20/2016  22:06:09.304040	1.406069E+0	
12/20/2016  22:06:09.305040	1.406069E+0	
12/20/2016  22:06:09.306040	1.406069E+0	
12/20/2016  22:06:09.307040	1.406069E+0	
12/20/2016  22:06:09.308040	1.406069E+0	
12/20/2016  22:06:09.309040	1.406069E+0	
